,name,address,city,rating,description,link,lon,lat
527,Hôtel Casa Marina,"1 Avenue Gilbert Leroy, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.9,"Situé aux Saintes-Maries-de-la-Mer, à quelques pas de la plage d'Amphora, l'Hôtel Casa Marina propose des hébergements en bord de mer, un restaurant, un bar et un jardin. Lire plus…",https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?,,
528,Hotel Camille,"13, Avenue de la plage, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,7.9,"Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. Lire plus…",https://www.booking.com/hotel/fr/camille.fr.html?,,
529,Auberge de la Fadaise,"Route d'Arles - Quartier du Pont de Gau  D570, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.5,"L'Auberge de la Fadaise est située à Saintes-Maries-de-la-Mer, au cœur de la Camargue, à 5 minutes de route de la plage. Lire plus…",https://www.booking.com/hotel/fr/auberge-de-la-fadaise.fr.html?,,
530,Hotel Les Palmiers En Camargue,"16 Rue Alphonse Daudet, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.2,"Doté d'une connexion Wi-Fi gratuite, l'Hotel Les Palmiers En Camargue est situé à Saintes-Maries-de-la-Mer, à 100 mètres des plages de sable et à 200 mètres de l'église des Saintes-Maries. Lire plus…",https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?,,
531,Hôtel Le Mirage,"BP 29 - 14 Rue Camille Pelletan, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.3,"Situé à 100 mètres de la plage et à 200 mètres du port de plaisance des Saintes-Marie-de-la-Mer, l'hôtel Le Mirage comporte un jardin avec des chaises longues. Lire plus…",https://www.booking.com/hotel/fr/ha-tel-le-mirage.fr.html?,,
532,Thalacap Camargue," Avenue du Dr Cambon, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,7.7,"Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5 minutes de marche du centre-ville. Lire plus…",https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?,,
533,Abrivado,"2, Avenue Theodore Aubanel, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.4,"Situé dans le parc régional de la Camargue, l'Abrivado est un hôtel climatisé installé à côté du port dans la ville de Saintes-Maries-de-la-Mer. Lire plus…",https://www.booking.com/hotel/fr/abrivado.fr.html?,,
534,L'auberge Camarguaise,"Route D' Arles D570, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,7.8,"Doté d'une piscine extérieure ouverte en saison et d'une terrasse bien exposée, l'établissement L'auberge Camarguaise est situé aux Saintes-Maries-de-la-Mer. Lire plus…",https://www.booking.com/hotel/fr/lauberge-camarguaise.fr.html?,,
535,Le Dauphin Bleu,"31 Avenue Gilbert Leroy, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.5,"Situé à 50 mètres de la plage, face à la mer Méditerranée, Le Dauphin Bleu est situé à 400 mètres du centre de la vieille ville historique des Saintes-Maries-de-la-Mer. Lire plus…",https://www.booking.com/hotel/fr/le-dauphin-bleu.fr.html?,,
536,Mas Des Salicornes,"38 Chemin du Pont Blanc, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.9,"Le Mas Des Salicornes est un hôtel de campagne qui vous accueille à seulement 10 minutes à pied de la plage, au cœur de la Provence. Lire plus…",https://www.booking.com/hotel/fr/mas-des-salicornes.fr.html?,,
537,Les Rizières,"Route D'Arles, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.3,"Installé près d'un étang, l'hôtel Les Rizières est situé à 2,8 km de Saintes-Maries-de-la-Mer et à 2,4 km du parc ornithologique de Pont-de-Gau avec ses flamants roses. Lire plus…",https://www.booking.com/hotel/fr/les-rizieres.fr.html?,,
538,Mangio Fango Hotel et Spa,"Route d'Arles D570, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.8,"Le Mangio Fango Hotel et Spa est un établissement 4 étoiles situé aux Saintes-Maries-de-la-Mer. Il possède un jardin, une terrasse et un bar. Lire plus…",https://www.booking.com/hotel/fr/mangio-fango.fr.html?,,
539,Hotel Lou Marquès,"6 Rue du Vibre, Les Saintes-Maries-de-la-Mer",Saintes Maries de la mer,8.7,"Le Lou Marquès est situé aux Saintes-Maries-de-la-Mer, dans le parc naturel régional de Camargue.  Il propose une connexion Wi-Fi gratuite et une terrasse bien exposée. Lire plus…",https://www.booking.com/hotel/fr/lou-marques.fr.html?,,
540,Le Mas des Citronniers,"22 Avenue de La Republique, Collioure",Collioure,8.1,"Situé dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan. Lire plus…",https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?,,
541,Hôtel La Casa Pairal,"Impasse Des Palmiers, Collioure",Collioure,8.7,"Situé à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée. Lire plus…",https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?,,
542,Les Roches Brunes,"Route de Port-Vendres, Collioure",Collioure,8.8,"L'établissement Les Roches Brunes propose un hébergement à Collioure. Doté d'un restaurant, cet hôtel 4 étoiles propose des chambres climatisées avec salle de bains privative. Lire plus…",https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?,,
543,Le Madeloc Hôtel & Spa,"24 Rue Romain Rolland, Collioure",Collioure,8.9,"Situé à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi...Lire plus…",https://www.booking.com/hotel/fr/madeloc.fr.html?,,
544,La Frégate,"24 Boulevard Camille Pelletan, Collioure",Collioure,  8,La Frégate est située au cœur du village de Collioure. L’établissement se trouve à moins de 200 mètres du château royal de Collioure. Lire plus…,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?,,
545,Hôtel Triton,"Rue Jean Bart, Collioure",Collioure,7.5,"Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. Lire plus…",https://www.booking.com/hotel/fr/triton.fr.html?,,
546,Hotel Méditerranée,"Avenue Aristide Maillol, Collioure",Collioure,  8,"Doté d'un jardin de style méditerranéen et d'une terrasse, l'Hotel Méditerranée se trouve à Collioure, à 5 minutes de marche de la plage la plus proche. Lire plus…",https://www.booking.com/hotel/fr/mediterranee-collioure.fr.html?,,
547,Hôtel Princes de Catalogne,"Rue Des Palmiers, Collioure",Collioure,8.1,"Situé sur une place tranquille dans la ville pittoresque de Collioure, l'Hôtel Princes de Catalogne se trouve à 400 mètres de la plage. Il a été rénové début 2009 et affiche un style contemporain. Lire plus…",https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?,,
548,Résidence du Soleil,"B 7 Rue du Soleil, Collioure",Collioure,7.6,"Situé dans le centre-ville de Collioure, à 400 mètres du château royal et à 100 mètres de la plage, cet appartement dispose d'une terrasse et d'un jardin. Lire plus…",https://www.booking.com/hotel/fr/residence-du-soleil-collioure.fr.html?,,
549,Hôtel la Bona Casa,"20 Rue de la Republique, Collioure",Collioure,8.3,"L'Hôtel la Bona Casa est situé dans le centre historique de Collioure, à seulement 300 mètres du château royal et de la plage. Il propose une connexion Wi-Fi gratuite et une terrasse ombragée. Lire plus…",https://www.booking.com/hotel/fr/la-bona-casa.fr.html?,,
550,Hôtel des Templiers,"5 rue Colbert, Collioure",Collioure,8.1,"Comportant 2 000 œuvres d'art originales de peintres du XXe siècle y ayant séjourné, l'Hôtel des Templiers est situé à 200 mètres du château royal de Collioure. Lire plus…",https://www.booking.com/hotel/fr/ha-tel-des-templiers.fr.html?,,
551,Chambres Rue de la République,"16 Rue de la République, Collioure",Collioure,7.6,"L'établissement Chambres Rue de la République est situé à Collioure, à moins de 2,3 km de la plage de Racou et à 200 mètres du château royal de Collioure. Lire plus…",https://www.booking.com/hotel/fr/chambres-rue-de-la-republique.fr.html?,,
552,ALMA,"Plage de l'Olla, Collioure",Collioure,8.4,"Situé à Collioure, l'ALMA propose une connexion Wi-Fi gratuite, un restaurant, un bar et un jardin. Lire plus…",https://www.booking.com/hotel/fr/alma-collioure.fr.html?,,
553,Residence Pierre & Vacances Les Balcons de Collioure,"28, route de Port Vendres, Collioure",Collioure,  8,La Residence Pierre & Vacances Les Balcons de Collioure propose des hébergements indépendants et confortables à seulement 500 mètres de la plage. Lire plus…,https://www.booking.com/hotel/fr/maevabalconsdecollioure.fr.html?,,
554,HOTEL AMBEILLE,"ROUTE D'ARGELES, Collioure",Collioure,8.1,"Situé à Collioure, à 2 km de la plage de Racou, l'HOTEL AMBEILLE propose un bar, un parking privé gratuit, un salon commun et un jardin. Lire plus…",https://www.booking.com/hotel/fr/ambeille-collioure.fr.html?,,
555,Les Suites de Collioure,"16 avenue du Général de Gaulle, Collioure",Collioure,9.5,"Situé à Collioure, l'établissement Les Suites de Collioure propose une vue sur la ville et une connexion Wi-Fi gratuite, à 2,4 km de la plage de Racou et à 300 mètres du château royal de Collioure. Lire plus…",https://www.booking.com/hotel/fr/les-suites-de-collioure.fr.html?,,
556,Résidence Saint Vincent,"9 rue saint vincent, Collioure",Collioure,  8,"Offrant une vue sur la ville, la Résidence Saint Vincent se trouve à Collioure, à 100 mètres du château royal et à 2,3 km de la plage du Racou. Une connexion Wi-Fi est disponible gratuitement. Lire plus…",https://www.booking.com/hotel/fr/residence-saint-vincent.fr.html?,,
557,Ibanova,"3 Rue du Soleil, Collioure",Collioure,8.3,"Situé à Collioure, dans le Languedoc-Roussillon, à proximité du château royal de Collioure, l'Ibanova propose un hébergement avec connexion Wi-Fi et parking privé gratuits. Lire plus…",https://www.booking.com/hotel/fr/ibanova.fr.html?,,
558,Le Clos Saint Elme,"13 bis rue de la Galère, Collioure",Collioure,8.2,"Situé à Collioure, à 30 km de Roses, Le Clos Saint-Elme propose des chambres climatisées et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Lire plus…",https://www.booking.com/hotel/fr/les-lauriers-roses-collioure.fr.html?,,
559,Les Jasmins,"11 impasse de la galère, Collioure",Collioure,8.5,"L'établissement Chambre d'hôtes Les Jasmins est situé à Collioure, à 4 minutes à pied de la plage. Lire plus…",https://www.booking.com/hotel/fr/chambre-d-39-hotes-les-jasmins.fr.html?,,
560,ibis budget Carcassonne Aéroport - A61,"Zae La Ferraudière, 135 Rue Alessandro Volta, Carcassonne",Carcassonne,7.9,L'ibis budget Carcassonne Aéroport vous accueille à respectivement 1 et 5 km de l'aéroport et du centre-ville médiéval de Carcassonne. Lire plus…,https://www.booking.com/hotel/fr/etap-carcassonne-aeroport.fr.html?,,
561,ibis budget Carcassonne La Cité,"211 Avenue Du General Leclerc, Carcassonne",Carcassonne,7.7,"L'ibis budget Carcassonne La Cité est situé à Carcassonne, à 15 minutes à pied de la cité médiévale et à 2 km du centre-ville. Lire plus…",https://www.booking.com/hotel/fr/ibis-budget-carcassonne-la-cite.fr.html?,,
562,Premiere Classe Carcassonne,"155 Allée Gutenberg, Carcassonne",Carcassonne,6.6,"Le Premiere Classe Carcassonne se situe à La Bouriette, à proximité de l'autoroute A61 des Deux Mers et à 3 minutes de l'aéroport. Une connexion Wi-Fi est disponible gratuitement. Lire plus…",https://www.booking.com/hotel/fr/premiere-classe-carcassonne.fr.html?,,
563,ibis Carcassonne Est la Cité,"11, Rue Camille Flammarion, Carcassonne",Carcassonne,8.1,L'ibis Carcassonne Est la Cité se trouve à 5 minutes en voiture du centre-ville de Carcassonne et à 1 km de la partie médiévale de la ville. Lire plus…,https://www.booking.com/hotel/fr/ibis-berriac-2.fr.html?,,
564,SOWELL HOTELS Les Chevaliers,"2 bis Rue des Calquières, Carcassonne",Carcassonne,8.3,"Set a 2-minute walk from the Aude river and featuring views of the Pont Vieux bridge, SOWELL HOTELS Les Chevaliers offers accommodation with free WiFi in Carcassonne. Lire plus…",https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?,,
565,"The Originals City, Hôtel Pont Rouge (ex inter-hôtel), Carcassonne","110 rue Yves de Kerguelen (Vasco de Gama), ZI du Pont Rouge, Carcassonne",Carcassonne,8.2,"Situé à 10 minutes de route de l'aéroport de Carcassonne et à 5 km de la partie médiévale de la ville, l'établissement The Originals City, Hôtel Pont Rouge, Carcassonne propose une réception ouverte...Lire plus…",https://www.booking.com/hotel/fr/balladins-carcassonne.fr.html?,,
566,Kyriad Carcassonne - Aéroport,"Allée Gilles Personnier De Roberval, Carcassonne",Carcassonne,8.1,"Le Kyriad Carcassonne – Aéroport est situé à Carcassonne, à moins de 10 minutes en voiture du centre-ville et de la cité médiévale. Lire plus…",https://www.booking.com/hotel/fr/kyriad-carcassonne-ouest-la-cita-c-xml.fr.html?,,
567,La Rapière,"9 Montée Gaston Combéléran, Carcassonne",Carcassonne,8.5,"Située juste à l'extérieur des remparts, la maison d'hôtes La Rapière vous accueille à seulement 150 mètres de la ville médiévale de Carcassonne et à 15 minutes à pied du centre-ville. Lire plus…",https://www.booking.com/hotel/fr/la-rapia-re.fr.html?,,
568,ibis Carcassonne Centre - La Cité,"5, square Gambetta, Carcassonne",Carcassonne,7.7,L'ibis Carcassonne Centre bénéficie d'un emplacement idéal à 1 km de la gare de Carcassonne et à seulement 800 mètres du cœur médiéval de la ville. Lire plus…,https://www.booking.com/hotel/fr/ibis-carcassonne-centre.fr.html?,,
569,Hotel Espace Cite,"132, Rue Trivalle, Carcassonne",Carcassonne,8.6,"Doté d'une connexion Wi-Fi gratuite, l'Hotel Espace Cite est installé à seulement 200 mètres du centre-ville médiéval de Carcassonne et à 500 mètres du canal du Midi, deux sites classés au patrimoine...Lire plus…",https://www.booking.com/hotel/fr/inter-espace-cite.fr.html?,,
570,ibis Styles Carcassonne La Cité,"2 rue Darius Milhaud , Carcassonne",Carcassonne,8.7,L'ibis Styles Carcassonne La Cité est situé à seulement 600 mètres de la ville médiévale de Carcassonne. Lire plus…,https://www.booking.com/hotel/fr/inter-les-oliviers.fr.html?,,
571,Hotel Class'Eco Carcassonne,"113 Montorgueil , Carcassonne",Carcassonne,6.5,L'Hotel Class'Eco Carcassonne propose des chambres économiques dotées d'une télévision à écran plat et d'une connexion Wi-Fi gratuite à seulement 3 km de la cité médiévale de Carcassone. Lire plus…,https://www.booking.com/hotel/fr/f1-carcassonne.fr.html?,,
572,Hôtel Les Remparts de la Cité - Carcassonne,"5 Place du Grand Puits, Carcassonne",Carcassonne,8.1,"Situé à Carcassonne, à 1,2 km de la cathédrale, l'Hôtel Les Remparts de la Cité - Carcassonne propose des hébergements climatisés et un jardin. Lire plus…",https://www.booking.com/hotel/fr/les-remparts-de-la-cite-carcassonne.fr.html?,,
573,Chambre,"46 Rue Edmond Michelet, Carcassonne",Carcassonne,8.3,"Dotée d'une piscine extérieure ouverte en saison, d'un jardin et d'une terrasse, la Chambre propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur le jardin à Carcassonne. Lire plus…",https://www.booking.com/hotel/fr/chambre-carcassonne.fr.html?,,
574,Chambre privée proche de la cité,"5 rue Victor Massé, Carcassonne",Carcassonne,9.6,"La Chambre privée proche de la cité vous accueille pour un séjour chez l’habitant à Carcassonne, à 1 km de la vieille ville médiévale. Cet établissement possède un jardin potager et une terrasse. Lire plus…",https://www.booking.com/hotel/fr/chambre-privee-avec-petit-dej-engl.fr.html?,,
575,Adonis Carcassonne,"15, rue de la Barbacane, Carcassonne",Carcassonne,7.8,"L'Adonis Carcassonne vous accueille au pied du centre historique de Carcassonne, à seulement 350 mètres de la ville médiévale. Vous bénéficierez d'une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/adonis-la-barbacane.fr.html?,,
576,Brit Hotel Bosquet Carcassonne Cité,"8 Rue des Côteaux Pech Mary, Carcassonne",Carcassonne,8.1,"Le Brit Hôtel Bosquet Carcassonne est situé à 1,5 km de la cité médiévale de Carcassonne, un site classé au patrimoine mondial de l'UNESCO. Vous bénéficierez gratuitement d’une connexion Wi-Fi. Lire plus…",https://www.booking.com/hotel/fr/brit-bosquet-carcassonne.fr.html?,,
577,Logis Hôtel l'Etoile,"3 Allée Gilles De Roberval Zi La Bourriette, Carcassonne",Carcassonne,7.3,L'établissement Logis Hôtel l'Etoile est situé à seulement 800 mètres de l'aéroport de Carcassonne et à 10 minutes en voiture du centre-ville médiéval. Lire plus…,https://www.booking.com/hotel/fr/etoile-carcassonne.fr.html?,,
578,Chez Ax',"31 Rue du Moulin d'Autan, Carcassonne",Carcassonne,8.5,"Installé à Carcassonne, à 2,4 km de la cathédrale Saint-Michel et à 4,3 km de la zone commerciale du Pont Rouge, l'établissement Chez Ax' propose des hébergements dotés d’une connexion Wi-Fi gratuite...Lire plus…",https://www.booking.com/hotel/fr/chambre-privee-balcon-nice-view-free-parking.fr.html?,,
579,Auberge des Lices,"3, Rue Raymond Roger Trencavel - La Cité, Carcassonne",Carcassonne,8.1,"Située dans la citée fortifiée de Carcassonne et donnant sur les remparts de la ville, l'Auberge des Lices propose des hébergements climatisés. Lire plus…",https://www.booking.com/hotel/fr/auberge-des-lices.fr.html?,,
580,Hôtel Les Minotiers,"Avenue Maréchal Foch, Mirepoix",Ariege,8.6,"L'Hôtel-Restaurant Les Minotiers  se trouve à distance de marche de la place médiévale de Mirepoix et à proximité de sites les plus prisés de la région de l'Ariège L'hôtel propose des chambres spacie...Lire plus…",https://www.booking.com/hotel/fr/les-minotiers-mirepoix.fr.html?,,
581,Hôtel Premiere Classe Pamiers,"Lieu Dit La Bouriette, Pamiers",Ariege,6.2,"L’Hôtel Premiere Classe Pamiers se situe dans l’Ariège, au sein du complexe commercial La Bouriette. Lire plus…",https://www.booking.com/hotel/fr/premiere-classe.fr.html?,,
582,Hostellerie de la Poste,"16 avenue Victor Pilhes, Tarascon-sur-Ariège",Ariege,7.5,"Cette ancienne auberge est située dans le centre du village de Tarascon-sur-Ariège, à seulement 11,1 km de la station de ski de fond de Beille. Lire plus…",https://www.booking.com/hotel/fr/hostellerie-de-la-poste-tarascon-sur-ariege.fr.html?,,
583,Hôtel de la Paix,"Route Nationale 20, Luzenac",Ariege,8.4,"Situé à seulement 7 km des pistes de ski et à 800 mètres de la gare de Luzenac, l'Hôtel de la Paix vous propose des chambres avec salle de bains privative. Lire plus…",https://www.booking.com/hotel/fr/de-la-paix-luzenac.fr.html?,,
584,Hôtel Le Commerce,"20 Cours Docteur Chabaud, Mirepoix",Ariege,7.9,"Cet établissement à la gestion familiale se trouve au cœur de la ville médiévale de Mirepoix, dans le Pays Cathare. Il propose des chambres à un tarif abordable dotées d'une connexion Wi-Fi gratuite. Lire plus…",https://www.booking.com/hotel/fr/le-commerce-mirepoix.fr.html?,,
585,Domaine de Garabaud,"913 Garabaud, Mazères",Ariege,8.1,"Situé à Mazères, à 40 minutes de route de Toulouse, le Domaine de Garabaud est installé dans un magnifique cadre verdoyant, idéal pour accueillir tous vos événements. Lire plus…",https://www.booking.com/hotel/fr/domaine-de-garabaud.fr.html?,,
586,Logis Hotel Restaurant LA BARGUILLERE,"18 Le Pont, Saint-Pierre-de-Rivière",Ariege,8.9,"L’Logis Hotel Restaurant LA BARGUILLERE occupe un bâtiment typique de la vallée de la Barguillère à Saint-Pierre-de-Rivière, en Occitanie, à 5 km de Foix. Lire plus…",https://www.booking.com/hotel/fr/la-barguillere.fr.html?,,
587,Hôtel Confort 09,"3 Quai Armand Sylvestre, Tarascon-sur-Ariège",Ariege,8.6,"L’Hôtel Confort 09 vous accueille au cœur des Pyrénées ariégeoises, dans le centre-ville historique de Tarascon-sur-Ariège. Une connexion Wi-Fi est disponible gratuitement. Lire plus…",https://www.booking.com/hotel/fr/confort-tarascon-sur-aria-ge.fr.html?,,
588,Hotel Logis - Chateau de Beauregard,"Avenue de la Resistance, Saint-Girons",Ariege,8.5,"Doté d'une piscine extérieure, le Château de Beauregard se trouve à Beauregard, à seulement 1 km de Saint-Girons. Lire plus…",https://www.booking.com/hotel/fr/chateau-de-beauregard.fr.html?,,
589,Le Pas de L'Ours,"Les Gesquis, Aston",Ariege,8.5,"Doté d'une piscine extérieure en saison, l'établissement Le Pas De l'Ours est situé dans le village d'Aston. Lire plus…",https://www.booking.com/hotel/fr/le-pas-de-l-ours.fr.html?,,
590,Logis Auberge de l'Isard,"D618, Saint-Lary",Ariege,  8,"Le Logis Auberge De L'isard est situé dans l'Ariège, au cœur du village de St Lary. Son restaurant sert une cuisine traditionnelle préparée avec des produits locaux. Lire plus…",https://www.booking.com/hotel/fr/logis-auberge-de-l-isard.fr.html?,,
591,Auberge Les Myrtilles,"Col Des Marrous - Le Bosc, Le Bosc",Ariege,7.9,"Cet établissement est niché dans une pinède dans les Pyrénées, à 1 000 mètres d'altitude. Vous pourrez profiter des vues sur la montagne depuis la terrasse ou utiliser le sauna. Lire plus…",https://www.booking.com/hotel/fr/auberge-les-myrtilles.fr.html?,,
592,Auberge du Haut Salat,"16, Place De L'allée, Seix",Ariege,8.6,"L'Auberge Du Haut Salat propose des chambres abordables dotées d’une salle de bains privative sur la place principale du village de Seix, dans le Couserans. Lire plus…",https://www.booking.com/hotel/fr/auberge-du-haut-salat.fr.html?,,
593,Hôtel La Rocade,"18 impasse Lavoisier, Pamiers",Ariege,7.2,"L'Hôtel La Rocade classé 2 étoiles vous accueille à Pamiers ... Il possède une terrasse à l'extérieur, une piscine ouverte en saison, une aire de jeux pour enfants et un grand jardin. Lire plus…",https://www.booking.com/hotel/fr/la-rocade-pamiers.fr.html?,,
594,Logis Horizon 117,"Avenue Charles de Gaulle , Sentaraille",Ariege,7.2,"Cet hôtel familial propose une atmosphère paisible et une relaxation complète dans les Pyrénées L’hôtel bénéficie d’une excellente situation pour les clients visitant la région du centre des Pyrénées...Lire plus…",https://www.booking.com/hotel/fr/horizon117.fr.html?,,
595,Résidence Thermale du Parc,"9 Rue des Thermes, Ornolac-Ussat-les-Bains",Ariege,8.4,"Résidence Thermale Le Parc est situé à Ussat-les-Bains, sur les rives de l'Ariège. Il dispose d'un minigolf situé dans le parc de l'hôtel. Lire plus…",https://www.booking.com/hotel/fr/du-parc-ornolac-ussat-les-bains.fr.html?,,
596,Gite d'Etape Ascou La Forge,"Ascou La Forge, Ascou",Ariege,7.7,"Situé à Ascou, le Gite d'Etape Ascou La Forge dispose d'un restaurant, d'une piscine extérieure ouverte en saison, d'un bar et d'un salon commun. Lire plus…",https://www.booking.com/hotel/fr/gite-d-39-etape-ascou-la-forge.fr.html?,,
597,Complexe des Oustalous,"Nazebe, Les Cabannes",Ariege,7.9,"Situé au cœur des Pyrénées, le Complexe des Oustalous dispose d'une connexion Wi-Fi gratuite et d'une laverie. Lire plus…",https://www.booking.com/hotel/fr/complexe-des-oustalous.fr.html?,,
598,Palais Cathare,"5 Avenue de Lavelanet, Bélesta",Ariege,8.9,"Doté d'une piscine extérieure ouverte en saison, d'un restaurant et d'un sauna, le Palais Cathare est situé à Bélesta, à 73 km de Carcassonne. Lire plus…",https://www.booking.com/hotel/fr/palais-cathare.fr.html?,,
599,Hôtel Terranostra,"7, Place Jean Jaurès, Tarascon-sur-Ariège",Ariege,8.6,"Doté d'un restaurant et d'un bar, l'Hotel Terranostra vous accueille à Tarascon-sur-Ariège, au cœur des sites historiques de l'Ariège. Une connexion Wi-Fi est disponible gratuitement. Lire plus…",https://www.booking.com/hotel/fr/terranostra.fr.html?,,
600,Appartements Casa Carlos Gardel,"4 rue du Canon d'Arcole, Toulouse",Toulouse,8.1,"L'Appartements Casa Carlos Gardel propose des hébergements bien équipés avec connexion Wi-Fi gratuite dans le centre de Toulouse, à 3,7 km de Toulouse Expo et à 3,9 km du Zénith de Toulouse. Lire plus…",https://www.booking.com/hotel/fr/casa-gardel.fr.html?,,
601,Ibis Styles Toulouse Centre Canal du Midi,"5 boulevard de la gare, Toulouse",Toulouse,7.1,"L'Ibis Styles Toulouse Centre Canal du Midi est situé dans le centre de Toulouse, au bord du canal du Midi, à côté de la salle de concert Halle aux Grains, à seulement 1 km de la place du Capitole et...Lire plus…",https://www.booking.com/hotel/fr/kyriad-toulouse.fr.html?,,
602,Campanile Toulouse Purpan,"33 route de Bayonne, Toulouse",Toulouse,8.4,"Installé à proximité de l'autoroute A620, le Campanile Toulouse Purpan se trouve à 5 km de l'aéroport de Toulouse-Blagnac. Lire plus…",https://www.booking.com/hotel/fr/campanilepurpan.fr.html?,,
603,Mercure Toulouse Centre Saint-Georges,"Rue Saint Jerome, Toulouse",Toulouse,8.1,"Le Mercure Toulouse Centre Saint-Georges propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite dans le centre historique de Toulouse, à seulement 50 mètres de la place Wilson et à...Lire plus…",https://www.booking.com/hotel/fr/mercure-toulouse-saint-georges.fr.html?,,
604,Campanile Toulouse Sesquieres,"1 Rue Du Pole, Toulouse",Toulouse,7.4,"Situé à 8 km au nord du centre de Toulouse, cet hôtel Campanile se trouve à côté de l'autoroute A62 et du lac de Sesquières. Lire plus…",https://www.booking.com/hotel/fr/campaniletoulousesesquieres.fr.html?,,
605,Hotel Ours Blanc - Centre,"2, rue Porte Sardane, Toulouse",Toulouse,7.3,"L'Hotel Ours Blanc - Centre vous accueille sur la place Victor Hugo, dans le centre de Toulouse. Il est situé à 200 mètres de la station de métro Jeanne d'Arc et à 4 km du stade de Toulouse. Lire plus…",https://www.booking.com/hotel/fr/ours-blanc-centre.fr.html?,,
606,Néméa Appart'hotel Toulouse Constellation,"158-60 rue Dominique Clos, Saint Martin du Touch, Toulouse",Toulouse,7.7,"Le Néméa Appart’hotel Toulouse Constellation propose des hébergements indépendants, une salle de sport climatisée et un spa de 150 m² avec sauna et hammam. Lire plus…",https://www.booking.com/hotel/fr/constellation.fr.html?,,
607,Néméa Appart'hotel Toulouse Saint-Martin,"4 Rue Alain Fournier - St Martin du Touch, Toulouse",Toulouse,7.3,Le Néméa Appart’hotel Toulouse Saint-Martin vous accueille à 5 minutes en voiture de l’aéroport de Toulouse-Blagnac et à 15 minutes de route du Stadium municipal de Toulouse. Lire plus…,https://www.booking.com/hotel/fr/na-c-ma-c-a-appart-toulouse-saint-martin-toulouse.fr.html?,,
608,Best Western Toulouse Centre Les Capitouls,"29 Allée Jean Jaurès, Toulouse",Toulouse,7.5,"Le Best Western Hôtel Les Capitouls est situé dans le centre-ville de Toulouse, à proximité des places Wilson et du Capitole. Lire plus…",https://www.booking.com/hotel/fr/bestwesterngrandhotellescapitouls.fr.html?,,
609,Séjours & Affaires Toulouse de Brienne,"7 Impasse du Ramier des Catalans, Toulouse",Toulouse,7.7,"Idéalement situé au cœur de Toulouse, près du Canal du Midi et à 4 km du stade, le Séjours & Affaires Toulouse de Brienne propose un hébergement sobre et confortable. Lire plus…",https://www.booking.com/hotel/fr/residhome-toulouse-de-brienne-toulouse.fr.html?,,
610,Grand Hotel de l'Opera - BW Premier Collection,"Place du Capitole, Toulouse",Toulouse,8.6,"Le Grand Hotel de l'Opera - BW Premier Collection se trouve dans le centre-ville de Toulouse, à 100 mètres de la station de métro Capitole. Lire plus…",https://www.booking.com/hotel/fr/grand-de-l-opera-toulouse.fr.html?,,
